Table with column headers in rows 3 and 4,,,,,
State FIPS Code,County FIPS Code,Postal Code,Name,"Poverty Estimate, All Ages","Poverty Percent, All Ages"
00,000,US,United States,"41,852,315",13.1
01,000,AL,Alabama,"801,758",16.8
01,001,AL,Autauga County,"7,587",13.8
01,003,AL,Baldwin County,"21,069",9.8
01,005,AL,Barbour County,"6,788",30.9
01,007,AL,Bibb County,"4,400",21.8
01,009,AL,Blount County,"7,527",13.2
01,011,AL,Bullock County,"3,610",42.5
01,013,AL,Butler County,"4,731",24.5
01,015,AL,Calhoun County,"21,719",19.5
01,017,AL,Chambers County,"6,181",18.7
01,019,AL,Cherokee County,"4,180",16.3
01,021,AL,Chilton County,"7,542",17.3
01,023,AL,Choctaw County,"2,806",22.1
01,025,AL,Clarke County,"5,381",22.8
01,027,AL,Clay County,"2,285",17.6
01,029,AL,Cleburne County,"2,356",16.0
01,031,AL,Coffee County,"7,053",13.8
01,033,AL,Colbert County,"7,459",13.8
01,035,AL,Conecuh County,"2,979",24.4
01,037,AL,Coosa County,"1,973",18.9
01,039,AL,Covington County,"7,239",19.9
01,041,AL,Crenshaw County,"2,661",19.5
01,043,AL,Cullman County,"11,925",14.5
01,045,AL,Dale County,"7,743",16.2
01,047,AL,Dallas County,"11,841",31.4
01,049,AL,DeKalb County,"14,975",21.3
01,051,AL,Elmore County,"8,559",11.2
01,053,AL,Escambia County,"8,022",23.6
01,055,AL,Etowah County,"17,509",17.5
01,057,AL,Fayette County,"3,801",23.5
01,059,AL,Franklin County,"5,939",19.2
01,061,AL,Geneva County,"5,537",21.3
01,063,AL,Greene County,"2,459",30.1
01,065,AL,Hale County,"3,705",25.6
01,067,AL,Henry County,"3,037",17.9
01,069,AL,Houston County,"17,032",16.5
01,071,AL,Jackson County,"10,046",19.7
01,073,AL,Jefferson County,"103,604",16.1
01,075,AL,Lamar County,"2,374",17.4
01,077,AL,Lauderdale County,"12,645",14.0
01,079,AL,Lawrence County,"6,297",19.3
01,081,AL,Lee County,"30,075",19.0
01,083,AL,Limestone County,"10,633",11.4
01,085,AL,Lowndes County,"2,474",25.1
01,087,AL,Macon County,"5,031",30.2
01,089,AL,Madison County,"42,667",11.9
01,091,AL,Marengo County,"4,499",24.0
01,093,AL,Marion County,"5,844",20.2
01,095,AL,Marshall County,"17,341",18.3
01,097,AL,Mobile County,"84,539",20.8
01,099,AL,Monroe County,"4,560",21.9
01,101,AL,Montgomery County,"43,567",20.1
01,103,AL,Morgan County,"15,419",13.2
01,105,AL,Perry County,"2,943",35.3
01,107,AL,Pickens County,"4,177",23.1
01,109,AL,Pike County,"7,315",23.6
01,111,AL,Randolph County,"4,375",19.7
01,113,AL,Russell County,"12,384",21.7
01,115,AL,St. Clair County,"10,432",12.0
01,117,AL,Shelby County,"16,916",8.0
01,119,AL,Sumter County,"4,076",34.7
01,121,AL,Talladega County,"14,825",19.3
01,123,AL,Tallapoosa County,"7,839",19.7
01,125,AL,Tuscaloosa County,"33,330",16.8
01,127,AL,Walker County,"11,231",17.9
01,129,AL,Washington County,"2,846",17.6
01,131,AL,Wilcox County,"3,504",33.4
01,133,AL,Winston County,"4,338",18.6
02,000,AK,Alaska,"80,224",11.1
02,013,AK,Aleutians East Borough,544,15.5
02,016,AK,Aleutians West Census Area,550,10.0
02,020,AK,Anchorage Borough,"27,075",9.5
02,050,AK,Bethel Census Area,"5,869",32.7
02,060,AK,Bristol Bay Borough,96,11.2
02,068,AK,Denali Borough,135,6.9
02,070,AK,Dillingham Census Area,"1,091",22.0
02,090,AK,Fairbanks North Star Borough,"8,104",8.6
02,100,AK,Haines Borough,259,10.5
02,105,AK,Hoonah-Angoon Census Area,370,17.2
02,110,AK,Juneau Borough,"2,299",7.3
02,122,AK,Kenai Peninsula Borough,"7,103",12.4
02,130,AK,Ketchikan Gateway Borough,"1,244",9.1
02,150,AK,Kodiak Island Borough,"1,073",8.2
02,158,AK,Kusilvak Census Area,"2,905",35.1
02,164,AK,Lake and Peninsula Borough,288,18.2
02,170,AK,Matanuska-Susitna Borough,"10,937",10.4
02,180,AK,Nome Census Area,"2,168",22.0
02,185,AK,North Slope Borough,"1,094",11.1
02,188,AK,Northwest Arctic Borough,"1,604",21.1
02,195,AK,Petersburg Borough,232,7.2
02,198,AK,Prince of Wales-Hyder Census Area,"1,057",16.5
02,220,AK,Sitka Borough,656,7.7
02,230,AK,Skagway Municipality,49,4.3
02,240,AK,Southeast Fairbanks Census Area,918,13.4
02,261,AK,Valdez-Cordova Census Area,880,9.7
02,275,AK,Wrangell City and Borough,287,11.6
02,282,AK,Yakutat Borough,79,13.1
02,290,AK,Yukon-Koyukuk Census Area,"1,259",23.7
04,000,AZ,Arizona,"990,291",14.1
04,001,AZ,Apache County,"26,435",37.3
04,003,AZ,Cochise County,"18,273",15.1
04,005,AZ,Coconino County,"20,964",15.9
04,007,AZ,Gila County,"10,804",20.4
04,009,AZ,Graham County,"7,118",20.2
04,011,AZ,Greenlee County,985,10.5
04,012,AZ,La Paz County,"4,921",23.7
04,013,AZ,Maricopa County,"535,183",12.3
04,015,AZ,Mohave County,"34,411",16.8
04,017,AZ,Navajo County,"30,876",28.5
04,019,AZ,Pima County,"164,927",16.2
04,021,AZ,Pinal County,"54,399",12.9
04,023,AZ,Santa Cruz County,"11,287",24.4
04,025,AZ,Yavapai County,"30,060",13.2
04,027,AZ,Yuma County,"39,648",19.5
05,000,AR,Arkansas,"492,306",16.8
05,001,AR,Arkansas County,"3,120",17.9
05,003,AR,Ashley County,"3,876",19.6
05,005,AR,Baxter County,"6,216",15.1
05,007,AR,Benton County,"23,290",8.6
05,009,AR,Boone County,"5,472",14.8
05,011,AR,Bradley County,"2,329",21.7
05,013,AR,Calhoun County,800,15.7
05,015,AR,Carroll County,"4,499",16.1
05,017,AR,Chicot County,"3,039",31.4
05,019,AR,Clark County,"3,838",19.9
05,021,AR,Clay County,"3,035",20.7
05,023,AR,Cleburne County,"3,573",14.6
05,025,AR,Cleveland County,"1,232",15.5
05,027,AR,Columbia County,"4,799",22.4
05,029,AR,Conway County,"3,693",17.9
05,031,AR,Craighead County,"18,768",17.9
05,033,AR,Crawford County,"10,027",16.0
05,035,AR,Crittenden County,"9,056",19.2
05,037,AR,Cross County,"2,940",18.0
05,039,AR,Dallas County,"1,442",21.3
05,041,AR,Desha County,"2,780",24.3
05,043,AR,Drew County,"3,391",19.5
05,045,AR,Faulkner County,"18,571",15.4
05,047,AR,Franklin County,"3,202",18.3
05,049,AR,Fulton County,"2,481",20.6
05,051,AR,Garland County,"19,844",20.4
05,053,AR,Grant County,"2,353",13.1
05,055,AR,Greene County,"7,361",16.5
05,057,AR,Hempstead County,"4,424",20.6
05,059,AR,Hot Spring County,"5,844",18.7
05,061,AR,Howard County,"2,271",17.3
05,063,AR,Independence County,"5,302",14.5
05,065,AR,Izard County,"2,358",18.7
05,067,AR,Jackson County,"3,732",25.6
05,069,AR,Jefferson County,"13,900",22.2
05,071,AR,Johnson County,"5,761",22.2
05,073,AR,Lafayette County,"1,498",22.8
05,075,AR,Lawrence County,"2,776",17.7
05,077,AR,Lee County,"3,098",43.0
05,079,AR,Lincoln County,"2,647",27.5
05,081,AR,Little River County,"1,942",16.0
05,083,AR,Logan County,"3,950",18.6
05,085,AR,Lonoke County,"8,651",11.9
05,087,AR,Madison County,"3,002",18.4
05,089,AR,Marion County,"3,082",18.7
05,091,AR,Miller County,"9,228",21.9
05,093,AR,Mississippi County,"10,325",25.7
05,095,AR,Monroe County,"1,769",26.0
05,097,AR,Montgomery County,"1,649",18.8
05,099,AR,Nevada County,"1,738",21.3
05,101,AR,Newton County,"1,340",17.4
05,103,AR,Ouachita County,"5,410",23.3
05,105,AR,Perry County,"1,502",14.7
05,107,AR,Phillips County,"6,301",35.4
05,109,AR,Pike County,"1,856",17.8
05,111,AR,Poinsett County,"5,592",23.7
05,113,AR,Polk County,"3,962",20.0
05,115,AR,Pope County,"9,647",16.0
05,117,AR,Prairie County,"1,254",15.8
05,119,AR,Pulaski County,"64,312",16.7
05,121,AR,Randolph County,"3,050",17.4
05,123,AR,St. Francis County,"7,586",35.6
05,125,AR,Saline County,"11,695",9.7
05,127,AR,Scott County,"2,054",20.2
05,129,AR,Searcy County,"1,912",24.3
05,131,AR,Sebastian County,"19,527",15.6
05,133,AR,Sevier County,"3,402",20.1
05,135,AR,Sharp County,"3,541",20.7
05,137,AR,Stone County,"2,497",20.3
05,139,AR,Union County,"7,000",18.2
05,141,AR,Van Buren County,"2,685",16.4
05,143,AR,Washington County,"34,741",15.2
05,145,AR,White County,"12,505",16.6
05,147,AR,Woodruff County,"1,509",23.7
05,149,AR,Yell County,"3,453",16.3
06,000,CA,California,"4,972,955",12.8
06,001,CA,Alameda County,"147,394",9.0
06,003,CA,Alpine County,190,17.3
06,005,CA,Amador County,"4,130",11.8
06,007,CA,Butte County,"42,016",18.5
06,009,CA,Calaveras County,"5,454",12.1
06,011,CA,Colusa County,"2,350",11.0
06,013,CA,Contra Costa County,"88,980",7.8
06,015,CA,Del Norte County,"5,065",20.4
06,017,CA,El Dorado County,"15,401",8.1
06,019,CA,Fresno County,"208,627",21.3
06,021,CA,Glenn County,"4,271",15.4
06,023,CA,Humboldt County,"27,002",20.3
06,025,CA,Imperial County,"37,014",21.4
06,027,CA,Inyo County,"2,172",12.3
06,029,CA,Kern County,"177,021",20.5
06,031,CA,Kings County,"25,481",18.8
06,033,CA,Lake County,"11,689",18.4
06,035,CA,Lassen County,"3,653",15.8
06,037,CA,Los Angeles County,"1,409,155",14.2
06,039,CA,Madera County,"30,201",20.2
06,041,CA,Marin County,"16,742",6.6
06,043,CA,Mariposa County,"2,569",14.9
06,045,CA,Mendocino County,"15,140",17.5
06,047,CA,Merced County,"56,863",21.2
06,049,CA,Modoc County,"1,631",19.1
06,051,CA,Mono County,"1,312",9.3
06,053,CA,Monterey County,"55,614",13.3
06,055,CA,Napa County,"11,829",8.8
06,057,CA,Nevada County,"10,171",10.3
06,059,CA,Orange County,"330,559",10.5
06,061,CA,Placer County,"27,596",7.1
06,063,CA,Plumas County,"2,317",12.5
06,065,CA,Riverside County,"307,511",12.7
06,067,CA,Sacramento County,"217,138",14.3
06,069,CA,San Benito County,"5,294",8.6
06,071,CA,San Bernardino County,"317,514",14.9
06,073,CA,San Diego County,"372,148",11.5
06,075,CA,San Francisco County,"87,596",10.1
06,077,CA,San Joaquin County,"105,351",14.3
06,079,CA,San Luis Obispo County,"34,200",12.7
06,081,CA,San Mateo County,"51,830",6.8
06,083,CA,Santa Barbara County,"54,029",12.6
06,085,CA,Santa Clara County,"139,074",7.3
06,087,CA,Santa Cruz County,"32,027",12.2
06,089,CA,Shasta County,"26,919",15.2
06,091,CA,Sierra County,392,13.3
06,093,CA,Siskiyou County,"7,396",17.1
06,095,CA,Solano County,"34,281",7.9
06,097,CA,Sonoma County,"48,846",9.9
06,099,CA,Stanislaus County,"84,744",15.6
06,101,CA,Sutter County,"13,011",13.5
06,103,CA,Tehama County,"10,749",17.0
06,105,CA,Trinity County,"2,656",21.6
06,107,CA,Tulare County,"102,451",22.2
06,109,CA,Tuolumne County,"6,417",12.5
06,111,CA,Ventura County,"76,206",9.1
06,113,CA,Yolo County,"42,311",20.1
06,115,CA,Yuba County,"13,256",17.2
08,000,CO,Colorado,"540,579",9.7
08,001,CO,Adams County,"46,711",9.2
08,003,CO,Alamosa County,"2,954",19.1
08,005,CO,Arapahoe County,"52,474",8.1
08,007,CO,Archuleta County,"1,525",11.2
08,009,CO,Baca County,678,19.4
08,011,CO,Bent County,"1,353",33.9
08,013,CO,Boulder County,"30,699",9.7
08,014,CO,Broomfield County,"3,364",4.9
08,015,CO,Chaffee County,"2,023",10.9
08,017,CO,Cheyenne County,230,12.6
08,019,CO,Clear Creek County,686,7.2
08,021,CO,Conejos County,"1,747",21.4
08,023,CO,Costilla County,964,25.2
08,025,CO,Crowley County,"1,341",44.3
08,027,CO,Custer County,576,12.0
08,029,CO,Delta County,"4,429",14.6
08,031,CO,Denver County,"82,104",11.7
08,033,CO,Dolores County,265,12.8
08,035,CO,Douglas County,"8,975",2.6
08,037,CO,Eagle County,"3,673",6.7
08,039,CO,Elbert County,"1,312",5.0
08,041,CO,El Paso County,"68,538",9.9
08,043,CO,Fremont County,"6,525",16.5
08,045,CO,Garfield County,"4,946",8.4
08,047,CO,Gilpin County,410,6.7
08,049,CO,Grand County,"1,219",7.9
08,051,CO,Gunnison County,"1,678",10.4
08,053,CO,Hinsdale County,69,8.6
08,055,CO,Huerfano County,"1,459",21.7
08,057,CO,Jackson County,188,13.4
08,059,CO,Jefferson County,"39,799",7.0
08,061,CO,Kiowa County,188,13.8
08,063,CO,Kit Carson County,900,12.6
08,065,CO,Lake County,970,12.6
08,067,CO,La Plata County,"5,005",9.2
08,069,CO,Larimer County,"36,054",10.5
08,071,CO,Las Animas County,"2,626",19.2
08,073,CO,Lincoln County,744,16.2
08,075,CO,Logan County,"2,674",14.5
08,077,CO,Mesa County,"21,463",14.4
08,079,CO,Mineral County,72,9.3
08,081,CO,Moffat County,"1,614",12.3
08,083,CO,Montezuma County,"4,235",16.3
08,085,CO,Montrose County,"4,854",11.6
08,087,CO,Morgan County,"3,409",12.2
08,089,CO,Otero County,"3,722",20.8
08,091,CO,Ouray County,361,7.5
08,093,CO,Park County,"1,487",8.1
08,095,CO,Phillips County,458,10.8
08,097,CO,Pitkin County,"1,222",6.8
08,099,CO,Prowers County,"2,553",21.6
08,101,CO,Pueblo County,"28,127",17.2
08,103,CO,Rio Blanco County,653,10.8
08,105,CO,Rio Grande County,"1,604",14.5
08,107,CO,Routt County,"1,783",7.0
08,109,CO,Saguache County,"1,679",24.6
08,111,CO,San Juan County,109,14.4
08,113,CO,San Miguel County,702,8.6
08,115,CO,Sedgwick County,338,14.9
08,117,CO,Summit County,"2,056",6.7
08,119,CO,Teller County,"1,851",7.4
08,121,CO,Washington County,646,13.7
08,123,CO,Weld County,"32,314",10.5
08,125,CO,Yuma County,"1,191",12.1
09,000,CT,Connecticut,"358,519",10.3
09,001,CT,Fairfield County,"92,971",10.0
09,003,CT,Hartford County,"96,957",11.2
09,005,CT,Litchfield County,"12,441",6.9
09,007,CT,Middlesex County,"10,556",6.7
09,009,CT,New Haven County,"96,563",11.6
09,011,CT,New London County,"25,063",9.8
09,013,CT,Tolland County,"10,835",8.0
09,015,CT,Windham County,"13,135",11.7
10,000,DE,Delaware,"114,691",12.2
10,001,DE,Kent County,"23,966",13.8
10,003,DE,New Castle County,"62,976",11.6
10,005,DE,Sussex County,"27,750",12.3
11,000,DC,District of Columbia,"107,806",16.1
11,001,DC,District of Columbia,"107,806",16.1
12,000,FL,Florida,"2,854,438",13.7
12,001,FL,Alachua County,"50,922",19.8
12,003,FL,Baker County,"3,944",15.4
12,005,FL,Bay County,"24,276",13.4
12,007,FL,Bradford County,"4,618",19.5
12,009,FL,Brevard County,"64,854",11.0
12,011,FL,Broward County,"244,310",12.6
12,013,FL,Calhoun County,"2,697",21.3
12,015,FL,Charlotte County,"20,243",11.1
12,017,FL,Citrus County,"22,082",15.2
12,019,FL,Clay County,"18,846",8.8
12,021,FL,Collier County,"39,689",10.6
12,023,FL,Columbia County,"11,340",17.3
12,027,FL,DeSoto County,"9,013",26.1
12,029,FL,Dixie County,"3,679",24.7
12,031,FL,Duval County,"134,476",14.5
12,033,FL,Escambia County,"43,832",14.7
12,035,FL,Flagler County,"11,450",10.3
12,037,FL,Franklin County,"2,343",22.8
12,039,FL,Gadsden County,"10,259",23.6
12,041,FL,Gilchrist County,"2,856",16.8
12,043,FL,Glades County,"2,457",20.1
12,045,FL,Gulf County,"2,667",20.3
12,047,FL,Hamilton County,"3,209",27.6
12,049,FL,Hardee County,"6,956",27.0
12,051,FL,Hendry County,"9,850",24.0
12,053,FL,Hernando County,"26,646",14.1
12,055,FL,Highlands County,"21,577",20.8
12,057,FL,Hillsborough County,"207,358",14.7
12,059,FL,Holmes County,"4,232",23.9
12,061,FL,Indian River County,"16,775",10.7
12,063,FL,Jackson County,"9,492",23.5
12,065,FL,Jefferson County,"2,317",17.9
12,067,FL,Lafayette County,"1,521",21.0
12,069,FL,Lake County,"40,582",11.5
12,071,FL,Lee County,"90,400",12.1
12,073,FL,Leon County,"57,656",20.7
12,075,FL,Levy County,"6,521",16.1
12,077,FL,Liberty County,"1,523",23.8
12,079,FL,Madison County,"3,752",22.8
12,081,FL,Manatee County,"40,662",10.4
12,083,FL,Marion County,"52,818",15.1
12,085,FL,Martin County,"16,824",10.7
12,086,FL,Miami-Dade County,"436,103",16.0
12,087,FL,Monroe County,"8,859",12.0
12,089,FL,Nassau County,"8,882",10.4
12,091,FL,Okaloosa County,"25,612",12.7
12,093,FL,Okeechobee County,"8,283",21.5
12,095,FL,Orange County,"211,307",15.6
12,097,FL,Osceola County,"48,711",13.4
12,099,FL,Palm Beach County,"179,359",12.2
12,101,FL,Pasco County,"67,164",12.6
12,103,FL,Pinellas County,"112,593",11.7
12,105,FL,Polk County,"109,018",15.7
12,107,FL,Putnam County,"13,697",18.8
12,109,FL,St. Johns County,"16,642",6.6
12,111,FL,St. Lucie County,"38,398",12.1
12,113,FL,Santa Rosa County,"16,404",9.5
12,115,FL,Sarasota County,"43,389",10.3
12,117,FL,Seminole County,"46,050",9.9
12,119,FL,Sumter County,"11,183",9.3
12,121,FL,Suwannee County,"7,999",19.3
12,123,FL,Taylor County,"4,130",21.6
12,125,FL,Union County,"2,118",20.6
12,127,FL,Volusia County,"70,499",13.2
12,129,FL,Wakulla County,"3,543",11.9
12,131,FL,Walton County,"7,868",11.4
12,133,FL,Washington County,"5,104",22.8
13,000,GA,Georgia,"1,484,439",14.5
13,001,GA,Appling County,"3,954",21.9
13,003,GA,Atkinson County,"2,156",26.1
13,005,GA,Bacon County,"2,473",22.8
13,007,GA,Baker County,704,22.9
13,009,GA,Baldwin County,"9,313",23.8
13,011,GA,Banks County,"2,469",13.0
13,013,GA,Barrow County,"7,651",9.5
13,015,GA,Bartow County,"12,768",12.2
13,017,GA,Ben Hill County,"4,305",26.2
13,019,GA,Berrien County,"4,144",21.8
13,021,GA,Bibb County,"36,326",24.7
13,023,GA,Bleckley County,"2,156",18.7
13,025,GA,Brantley County,"3,419",18.3
13,027,GA,Brooks County,"3,768",24.5
13,029,GA,Bryan County,"3,264",8.6
13,031,GA,Bulloch County,"16,439",22.9
13,033,GA,Burke County,"4,853",22.0
13,035,GA,Butts County,"4,228",19.7
13,037,GA,Calhoun County,"1,723",37.2
13,039,GA,Camden County,"8,134",15.8
13,043,GA,Candler County,"2,587",24.6
13,045,GA,Carroll County,"19,187",16.8
13,047,GA,Catoosa County,"7,911",11.9
13,049,GA,Charlton County,"2,753",25.6
13,051,GA,Chatham County,"39,488",14.4
13,053,GA,Chattahoochee County,"1,408",17.3
13,055,GA,Chattooga County,"4,575",19.5
13,057,GA,Cherokee County,"18,576",7.4
13,059,GA,Clarke County,"31,645",27.0
13,061,GA,Clay County,841,29.8
13,063,GA,Clayton County,"50,072",17.6
13,065,GA,Clinch County,"1,695",25.8
13,067,GA,Cobb County,"67,585",9.1
13,069,GA,Coffee County,"9,505",23.9
13,071,GA,Colquitt County,"10,700",23.9
13,073,GA,Columbia County,"10,858",7.1
13,075,GA,Cook County,"4,156",24.5
13,077,GA,Coweta County,"14,844",10.2
13,079,GA,Crawford County,"2,251",18.5
13,081,GA,Crisp County,"6,063",27.4
13,083,GA,Dade County,"2,067",13.6
13,085,GA,Dawson County,"2,168",8.7
13,087,GA,Decatur County,"5,923",23.2
13,089,GA,DeKalb County,"106,598",14.3
13,091,GA,Dodge County,"4,988",26.5
13,093,GA,Dooly County,"3,420",29.1
13,095,GA,Dougherty County,"25,104",29.5
13,097,GA,Douglas County,"18,113",12.6
13,099,GA,Early County,"2,669",26.5
13,101,GA,Echols County,970,24.4
13,103,GA,Effingham County,"5,080",8.3
13,105,GA,Elbert County,"3,476",18.5
13,107,GA,Emanuel County,"5,346",25.1
13,109,GA,Evans County,"2,742",26.6
13,111,GA,Fannin County,"4,318",16.8
13,113,GA,Fayette County,"5,689",5.0
13,115,GA,Floyd County,"19,427",20.7
13,117,GA,Forsyth County,"11,808",5.0
13,119,GA,Franklin County,"3,634",16.4
13,121,GA,Fulton County,"137,929",13.5
13,123,GA,Gilmer County,"5,309",17.4
13,125,GA,Glascock County,509,17.5
13,127,GA,Glynn County,"13,913",16.6
13,129,GA,Gordon County,"9,526",16.8
13,131,GA,Grady County,"4,889",20.0
13,133,GA,Greene County,"3,365",19.3
13,135,GA,Gwinnett County,"84,763",9.2
13,137,GA,Habersham County,"6,363",14.9
13,139,GA,Hall County,"26,249",13.2
13,141,GA,Hancock County,"2,187",30.7
13,143,GA,Haralson County,"4,626",15.9
13,145,GA,Harris County,"2,958",8.7
13,147,GA,Hart County,"3,796",15.0
13,149,GA,Heard County,"2,004",17.1
13,151,GA,Henry County,"17,086",7.5
13,153,GA,Houston County,"18,519",12.1
13,155,GA,Irwin County,"2,040",24.3
13,157,GA,Jackson County,"6,059",8.7
13,159,GA,Jasper County,"2,138",15.4
13,161,GA,Jeff Davis County,"3,063",20.6
13,163,GA,Jefferson County,"3,328",22.3
13,165,GA,Jenkins County,"2,374",31.8
13,167,GA,Johnson County,"2,415",30.0
13,169,GA,Jones County,"4,098",14.5
13,171,GA,Lamar County,"3,064",17.3
13,173,GA,Lanier County,"2,043",20.3
13,175,GA,Laurens County,"11,375",24.6
13,177,GA,Lee County,"3,579",12.4
13,179,GA,Liberty County,"9,562",16.1
13,181,GA,Lincoln County,"1,346",17.2
13,183,GA,Long County,"3,134",16.8
13,185,GA,Lowndes County,"28,539",25.9
13,187,GA,Lumpkin County,"4,494",14.9
13,189,GA,McDuffie County,"4,223",19.9
13,191,GA,McIntosh County,"3,055",21.5
13,193,GA,Macon County,"3,417",30.5
13,195,GA,Madison County,"4,722",16.1
13,197,GA,Marion County,"1,884",22.8
13,199,GA,Meriwether County,"5,071",24.4
13,201,GA,Miller County,"1,246",22.4
13,205,GA,Mitchell County,"5,849",29.3
13,207,GA,Monroe County,"3,411",13.0
13,209,GA,Montgomery County,"1,847",22.1
13,211,GA,Morgan County,"2,374",12.7
13,213,GA,Murray County,"5,987",15.2
13,215,GA,Muscogee County,"37,759",20.1
13,217,GA,Newton County,"15,946",14.8
13,219,GA,Oconee County,"2,215",5.7
13,221,GA,Oglethorpe County,"2,049",13.8
13,223,GA,Paulding County,"12,654",7.8
13,225,GA,Peach County,"6,240",24.0
13,227,GA,Pickens County,"3,462",11.0
13,229,GA,Pierce County,"3,490",18.1
13,231,GA,Pike County,"1,947",10.6
13,233,GA,Polk County,"9,079",21.8
13,235,GA,Pulaski County,"2,361",23.9
13,237,GA,Putnam County,"3,488",16.1
13,239,GA,Quitman County,580,25.5
13,241,GA,Rabun County,"2,346",14.2
13,243,GA,Randolph County,"2,008",30.8
13,245,GA,Richmond County,"41,554",21.9
13,247,GA,Rockdale County,"11,803",13.2
13,249,GA,Schley County,945,18.1
13,251,GA,Screven County,"3,493",25.9
13,253,GA,Seminole County,"2,083",25.4
13,255,GA,Spalding County,"11,184",17.3
13,257,GA,Stephens County,"4,092",16.3
13,259,GA,Stewart County,"1,757",37.9
13,261,GA,Sumter County,"7,208",25.7
13,263,GA,Talbot County,"1,550",24.8
13,265,GA,Taliaferro County,395,24.6
13,267,GA,Tattnall County,"5,298",25.6
13,269,GA,Taylor County,"1,813",22.9
13,271,GA,Telfair County,"4,042",31.9
13,273,GA,Terrell County,"2,311",27.8
13,275,GA,Thomas County,"8,846",20.2
13,277,GA,Tift County,"7,636",19.6
13,279,GA,Toombs County,"6,615",24.9
13,281,GA,Towns County,"1,704",16.0
13,283,GA,Treutlen County,"1,684",26.3
13,285,GA,Troup County,"13,643",20.2
13,287,GA,Turner County,"2,109",27.9
13,289,GA,Twiggs County,"1,719",21.3
13,291,GA,Union County,"3,268",13.8
13,293,GA,Upson County,"5,566",21.6
13,295,GA,Walker County,"10,542",15.5
13,297,GA,Walton County,"10,993",11.9
13,299,GA,Ware County,"7,827",23.6
13,301,GA,Warren County,"1,330",25.7
13,303,GA,Washington County,"4,787",25.9
13,305,GA,Wayne County,"5,147",18.6
13,307,GA,Webster County,592,22.7
13,309,GA,Wheeler County,"2,116",39.6
13,311,GA,White County,"4,118",14.1
13,313,GA,Whitfield County,"14,567",14.2
13,315,GA,Wilcox County,"2,101",30.8
13,317,GA,Wilkes County,"1,965",20.3
13,319,GA,Wilkinson County,"2,062",23.3
13,321,GA,Worth County,"4,128",20.5
15,000,HI,Hawaii,"124,400",9.0
15,001,HI,Hawaii County,"30,903",15.6
15,003,HI,Honolulu County,"73,345",7.7
15,005,HI,Kalawao County,.,.
15,007,HI,Kauai County,"6,021",8.5
15,009,HI,Maui County,"14,130",8.6
16,000,ID,Idaho,"201,804",11.7
16,001,ID,Ada County,"44,434",9.7
16,003,ID,Adams County,554,13.2
16,005,ID,Bannock County,"11,768",13.8
16,007,ID,Bear Lake County,642,10.7
16,009,ID,Benewah County,"1,342",14.7
16,011,ID,Bingham County,"5,510",12.0
16,013,ID,Blaine County,"1,575",7.0
16,015,ID,Boise County,974,12.8
16,017,ID,Bonner County,"6,240",14.1
16,019,ID,Bonneville County,"12,262",10.6
16,021,ID,Boundary County,"1,603",13.5
16,023,ID,Butte County,392,15.1
16,025,ID,Camas County,109,9.7
16,027,ID,Canyon County,"25,416",11.5
16,029,ID,Caribou County,624,8.9
16,031,ID,Cassia County,"3,046",13.0
16,033,ID,Clark County,132,15.5
16,035,ID,Clearwater County,"1,242",15.5
16,037,ID,Custer County,625,14.7
16,039,ID,Elmore County,"3,435",12.9
16,041,ID,Franklin County,"1,194",8.8
16,043,ID,Fremont County,"1,940",15.3
16,045,ID,Gem County,"2,338",13.4
16,047,ID,Gooding County,"2,071",13.7
16,049,ID,Idaho County,"2,587",16.2
16,051,ID,Jefferson County,"2,657",9.1
16,053,ID,Jerome County,"2,974",12.5
16,055,ID,Kootenai County,"16,417",10.3
16,057,ID,Latah County,"4,737",12.7
16,059,ID,Lemhi County,"1,154",14.7
16,061,ID,Lewis County,542,14.2
16,063,ID,Lincoln County,731,13.8
16,065,ID,Madison County,"9,232",23.9
16,067,ID,Minidoka County,"2,577",12.4
16,069,ID,Nez Perce County,"5,223",13.3
16,071,ID,Oneida County,502,11.3
16,073,ID,Owyhee County,"1,692",14.7
16,075,ID,Payette County,"2,988",12.8
16,077,ID,Power County,"1,056",13.7
16,079,ID,Shoshone County,"2,371",18.8
16,081,ID,Teton County,888,7.6
16,083,ID,Twin Falls County,"11,547",13.6
16,085,ID,Valley County,921,8.4
16,087,ID,Washington County,"1,537",15.3
17,000,IL,Illinois,"1,509,348",12.1
17,001,IL,Adams County,"7,803",12.3
17,003,IL,Alexander County,"1,650",27.6
17,005,IL,Bond County,"2,075",13.8
17,007,IL,Boone County,"4,909",9.2
17,009,IL,Brown County,674,14.8
17,011,IL,Bureau County,"3,751",11.6
17,013,IL,Calhoun County,520,11.0
17,015,IL,Carroll County,"1,598",11.4
17,017,IL,Cass County,"1,448",12.0
17,019,IL,Champaign County,"37,121",19.2
17,021,IL,Christian County,"3,882",12.5
17,023,IL,Clark County,"1,702",11.1
17,025,IL,Clay County,"1,865",14.3
17,027,IL,Clinton County,"2,924",8.2
17,029,IL,Coles County,"9,554",20.0
17,031,IL,Cook County,"701,869",13.8
17,033,IL,Crawford County,"2,052",11.8
17,035,IL,Cumberland County,"1,248",11.7
17,037,IL,DeKalb County,"12,877",13.1
17,039,IL,De Witt County,"1,707",11.0
17,041,IL,Douglas County,"1,764",9.2
17,043,IL,DuPage County,"60,169",6.6
